City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
292,Hannibal,US,2021-04-01 22:51:39,39.7084,-91.3585,46.0,18,1,5.57
293,Iranshahr,IR,2021-04-01 22:54:08,27.2025,60.6848,74.75,12,0,3.31
294,Jalu,LY,2021-04-01 22:54:08,29.0331,21.5482,56.48,49,3,8.55
295,Vostok,RU,2021-04-01 22:54:08,46.4856,135.8833,36.73,68,63,3.27
296,North Bend,US,2021-04-01 22:54:09,43.4065,-124.2243,66.0,76,1,12.66
297,Pilar,BR,2021-04-01 22:54:09,-9.5972,-35.9567,77.0,88,0,6.91
298,Werder,DE,2021-04-01 22:54:09,52.3787,12.934,43.0,78,97,1.01
299,Ayolas,PY,2021-04-01 22:54:09,-27.4,-56.9,65.52,74,13,6.85
300,Ust-Kut,RU,2021-04-01 22:54:10,56.7938,105.7672,14.83,95,98,3.71
301,Leua,SK,2021-04-01 22:54:10,48.2156,18.6071,51.75,89,80,6.89
302,Orlovskiy,RU,2021-04-01 22:54:10,46.8714,42.0592,40.32,74,27,7.96
303,Alexandria,EG,2021-04-01 22:54:11,31.2156,29.9553,57.2,72,40,12.66
304,San Felipe,VE,2021-04-01 22:54:11,10.3399,-68.7425,72.95,93,85,6.38
305,Maracacume,BR,2021-04-01 22:54:11,-2.0428,-45.9592,73.89,96,100,3.13
306,Sao Gabriel Da Cachoeira,BR,2021-04-01 22:54:12,-0.1303,-67.0892,75.2,94,100,0.78
307,Wanaka,NZ,2021-04-01 22:52:02,-44.7,169.15,57.99,64,100,5.88
308,Williston,US,2021-04-01 22:50:02,48.147,-103.618,68.0,18,30,5.99
309,Zabol,AF,2021-04-01 22:54:12,32.25,67.25,49.6,35,0,9.53
310,Imbituba,BR,2021-04-01 22:51:08,-28.24,-48.6703,71.6,73,75,6.91
311,Grand Gaube,MU,2021-04-01 22:50:05,-20.0064,57.6608,75.99,86,19,1.99
312,Lata,PT,2021-04-01 22:54:13,40.1629,-8.3327,59.0,95,29,4.0
313,Puerto Quijarro,BO,2021-04-01 22:54:13,-17.7833,-57.7667,83.79,54,96,2.86
314,Sioux Lookout,CA,2021-04-01 22:52:19,50.1001,-91.917,41.0,28,75,12.66
315,Pindwara,IN,2021-04-01 22:54:13,24.8,73.0667,72.93,7,0,2.75
316,Lagos,NG,2021-04-01 22:54:14,6.5833,3.75,82.4,78,20,8.05
317,Sobolevo,RU,2021-04-01 22:54:14,54.4299,31.8996,34.83,96,100,14.74
318,Chuy,UY,2021-04-01 22:54:14,-33.6971,-53.4616,63.41,70,49,8.05
319,Lorengau,PG,2021-04-01 22:54:14,-2.0226,147.2712,82.94,77,99,6.33
320,Kitaibaraki,JP,2021-04-01 22:54:15,36.7833,140.75,53.01,74,41,9.42
321,Ambanja,MG,2021-04-01 22:54:15,-13.6833,48.45,74.26,92,78,3.42
322,Rocha,UY,2021-04-01 22:54:15,-34.4833,-54.3333,59.32,84,25,5.1
323,Valdez,EC,2021-04-01 22:54:16,1.2492,-78.9831,77.68,84,99,6.06
324,Vila Do Maio,CV,2021-04-01 22:54:16,15.1333,-23.2167,69.8,78,0,18.41
325,Tabou,CI,2021-04-01 22:53:26,4.423,-7.3528,79.03,87,64,5.93
326,Karratha,AU,2021-04-01 22:51:47,-20.7377,116.8463,81.57,58,1,6.55
327,Mayo,US,2021-04-01 22:54:16,38.8876,-76.5119,44.6,57,90,17.27
328,Eirunepe,BR,2021-04-01 22:50:31,-6.6603,-69.8736,76.14,92,26,1.12
329,Teahupoo,PF,2021-04-01 22:54:17,-17.8333,-149.2667,87.8,66,75,6.91
330,Kieta,PG,2021-04-01 22:51:54,-6.2167,155.6333,83.26,77,70,6.02
331,Batouri,CM,2021-04-01 22:54:17,4.4333,14.3667,72.93,56,79,1.66
332,College,US,2021-04-01 22:54:18,64.8569,-147.8028,10.99,52,75,8.05
333,Ancud,CL,2021-04-01 22:54:18,-41.8697,-73.8203,57.0,92,46,1.99
334,Pijijiapan,MX,2021-04-01 22:54:18,15.7011,-93.23,95.79,32,31,6.17
335,Fitionesti,RO,2021-04-01 22:54:19,45.9833,27.05,50.0,70,20,11.5
336,Iralaya,HN,2021-04-01 22:54:19,15.0,-83.2333,78.8,83,75,6.91
337,Jaltocan,MX,2021-04-01 22:54:19,21.15,-98.5333,63.97,93,100,5.28
338,Poddorye,RU,2021-04-01 22:54:19,57.4695,31.1156,31.51,89,11,3.65
339,Santa Maria,BR,2021-04-01 22:54:20,-29.6842,-53.8069,69.8,68,0,4.61
340,Skeldon,GY,2021-04-01 22:54:20,5.8833,-57.1333,75.04,81,96,6.33
341,Brownwood,US,2021-04-01 22:54:20,31.7093,-98.9912,66.2,20,1,9.22
342,Bengkulu,ID,2021-04-01 22:50:04,-3.8004,102.2655,75.69,90,95,10.18
343,Yar-Sale,RU,2021-04-01 22:54:21,66.8333,70.8333,26.33,97,100,6.46
344,Dingle,PH,2021-04-01 22:54:21,10.9995,122.6711,76.21,83,100,8.12
345,Riberalta,BO,2021-04-01 22:54:21,-10.9833,-66.1,78.8,83,75,1.97
346,Henties Bay,NA,2021-04-01 22:52:08,-22.116,14.2845,70.07,76,18,5.03
347,Ambon,ID,2021-04-01 22:54:22,-3.6954,128.1814,78.8,89,20,9.22
348,Victoria,HK,2021-04-01 22:51:07,22.2855,114.1577,78.01,87,96,1.01
349,Ridgecrest,US,2021-04-01 22:50:13,35.6225,-117.6709,82.0,4,1,3.33
350,Manitouwadge,CA,2021-04-01 22:54:22,49.1215,-85.8403,30.2,43,84,6.91
351,Avera,US,2021-04-01 22:54:22,33.194,-82.5271,55.4,22,1,14.97
352,Naze,JP,2021-04-01 22:54:23,28.3667,129.4833,69.8,94,75,18.41
353,Buala,SB,2021-04-01 22:54:23,-8.145,159.5921,84.94,68,88,6.91
354,Nouakchott,MR,2021-04-01 22:53:13,18.0858,-15.9785,73.4,68,0,14.97
355,Auki,SB,2021-04-01 22:54:23,-8.7676,160.7034,85.48,67,61,3.91
356,Fort Nelson,CA,2021-04-01 22:52:04,58.8053,-122.7002,39.2,35,75,13.8
357,Talcahuano,CL,2021-04-01 22:54:24,-36.7167,-73.1167,57.29,88,45,9.66
358,Hamilton,US,2021-04-01 22:54:15,39.1834,-84.5333,36.0,44,90,10.36
359,Grindavik,IS,2021-04-01 22:54:24,63.8424,-22.4338,41.0,81,90,11.5
360,Bindura,ZW,2021-04-01 22:54:24,-17.3019,31.3306,57.0,83,30,4.0
361,Mahon,ES,2021-04-01 22:54:25,39.8885,4.2658,55.4,88,0,9.22
362,Ayagoz,KZ,2021-04-01 22:54:25,47.9714,80.4392,28.69,75,92,8.1
363,Charters Towers,AU,2021-04-01 22:54:25,-20.1,146.2667,72.48,59,0,17.43
364,Los Angeles,US,2021-04-01 22:52:38,34.0522,-118.2437,84.2,16,40,9.08
365,Sharan,RU,2021-04-01 22:54:26,54.8167,54.0,36.77,90,100,20.42
366,Weymouth,US,2021-04-01 22:54:26,42.2209,-70.9398,44.6,61,90,13.8
367,Muisne,EC,2021-04-01 22:54:26,0.6,-80.0333,82.4,83,75,6.91
368,Strezhevoy,RU,2021-04-01 22:54:27,60.7333,77.5889,30.2,100,90,11.18
369,Chokwe,MZ,2021-04-01 22:54:27,-24.5333,32.9833,68.34,80,2,5.17
370,Necochea,AR,2021-04-01 22:54:27,-38.5473,-58.7368,63.0,77,57,3.0
371,Fayaoue,NC,2021-04-01 22:54:27,-20.65,166.5333,76.73,86,100,30.94
372,Kutum,SD,2021-04-01 22:54:28,14.2,24.6667,69.26,16,21,11.63
373,Alyangula,AU,2021-04-01 22:54:28,-13.8483,136.4192,83.07,70,97,12.8
374,Ati,TD,2021-04-01 22:54:28,13.2154,18.3353,75.69,10,84,13.51
375,Ayan,RU,2021-04-01 22:54:29,56.45,138.1667,24.48,80,32,3.76
376,Waddan,LY,2021-04-01 22:54:29,29.1614,16.139,58.37,45,0,8.86
377,Young,UY,2021-04-01 22:54:29,-32.6833,-57.6333,71.01,64,86,6.44
378,Villazon,BO,2021-04-01 22:54:30,-22.0866,-65.5942,56.52,50,80,12.88
379,Ust-Kuyga,RU,2021-04-01 22:54:30,70.0167,135.6,3.49,92,100,4.03
380,Mackenzie,CA,2021-04-01 22:54:30,55.2999,-123.1698,39.2,35,1,11.5
381,Coquimbo,CL,2021-04-01 22:53:12,-29.9533,-71.3436,62.6,72,0,11.5
382,Cherskiy,RU,2021-04-01 22:54:30,68.75,161.3,-4.02,83,5,5.08
383,Nanpiao,CN,2021-04-01 22:54:31,41.0982,120.7479,52.7,34,100,3.94
384,Maarianhamina,AX,2021-04-01 22:54:31,60.0973,19.9348,37.4,75,0,2.3
385,Kagay,PH,2021-04-01 22:54:31,6.0088,120.9074,80.55,82,100,2.57
386,Namatanai,PG,2021-04-01 22:54:32,-3.6667,152.4333,83.68,74,85,6.02
387,Daru,PG,2021-04-01 22:54:32,-9.0763,143.2092,78.13,89,100,2.42
388,Jian,CN,2021-04-01 22:54:32,27.1172,114.9793,66.33,90,100,5.55
389,Taltal,CL,2021-04-01 22:54:32,-25.4,-70.4833,65.64,77,18,4.63
390,Ust-Maya,RU,2021-04-01 22:54:33,60.4167,134.5333,20.19,98,100,1.74
391,Praia Da Vitoria,PT,2021-04-01 22:54:33,38.7333,-27.0667,60.01,88,20,15.68
392,Songjianghe,CN,2021-04-01 22:54:33,42.1859,127.479,46.65,57,100,5.75
393,Humaita,BR,2021-04-01 22:51:13,-7.5061,-63.0208,75.24,95,80,1.05
394,Taquarituba,BR,2021-04-01 22:53:12,-23.5331,-49.2444,62.94,56,32,8.05
395,Doume,CM,2021-04-01 22:54:34,4.2333,13.45,71.53,60,83,2.75
396,Antalaha,MG,2021-04-01 22:54:34,-14.9003,50.2788,73.6,93,99,6.51
397,Carbonia,IT,2021-04-01 22:54:34,39.1672,8.5222,57.0,87,0,6.91
398,Kigoma,TZ,2021-04-01 22:54:35,-4.8769,29.6267,72.25,82,91,4.18
399,The Valley,AI,2021-04-01 22:54:35,18.217,-63.0578,78.8,73,40,14.97
400,Senanga,ZM,2021-04-01 22:54:35,-16.1167,23.2667,66.24,65,73,4.81
401,Atikokan,CA,2021-04-01 22:54:36,48.7555,-91.6216,38.17,34,22,6.33
402,Sitka,US,2021-04-01 22:54:36,57.0531,-135.33,33.8,86,90,10.36
403,Madingou,CG,2021-04-01 22:54:36,-4.1536,13.55,73.54,92,82,0.72
404,Griffith,US,2021-04-01 22:54:36,41.5284,-87.4237,35.01,55,1,9.22
405,Namibe,AO,2021-04-01 22:54:15,-15.1961,12.1522,75.69,83,41,4.29
406,Tezu,IN,2021-04-01 22:54:37,27.9167,96.1667,63.25,86,88,3.87
407,Tuatapere,NZ,2021-04-01 22:54:37,-46.1333,167.6833,57.0,63,87,15.99
408,Ushirombo,TZ,2021-04-01 22:54:37,-3.4919,31.9639,62.55,94,83,3.69
409,Viedma,AR,2021-04-01 22:54:38,-40.8135,-62.9967,63.63,71,99,15.99
410,Massaguet,TD,2021-04-01 22:54:38,12.4755,15.4365,78.8,10,0,8.05
411,Kavaratti,IN,2021-04-01 22:54:38,10.5669,72.642,83.12,66,96,10.8
412,Portland,US,2021-04-01 22:50:01,45.5234,-122.6762,69.01,34,75,4.61
413,Cartagena,CO,2021-04-01 22:52:19,10.3997,-75.5144,86.0,66,40,18.41
414,Port-Gentil,GA,2021-04-01 22:54:39,-0.7193,8.7815,82.4,83,20,5.75
415,Abonnema,NG,2021-04-01 22:54:39,4.7084,6.7931,80.15,82,30,6.67
416,Obregon,NI,2021-04-01 22:54:39,11.9566,-85.9636,91.4,43,40,16.11
417,Tigil,RU,2021-04-01 22:51:42,57.8,158.6667,20.8,93,100,18.39
418,Kimbe,PG,2021-04-01 22:54:40,-5.5502,150.1429,83.73,75,38,0.78
419,Sao Jose Da Coroa Grande,BR,2021-04-01 22:54:40,-8.8978,-35.1478,79.39,76,44,10.49
420,Dutlwe,BW,2021-04-01 22:54:40,-23.9833,23.9,72.64,34,64,7.02
421,Glazov,RU,2021-04-01 22:54:41,58.1394,52.6584,32.5,99,100,6.64
422,Zyryanka,RU,2021-04-01 22:54:41,65.75,150.85,-0.42,92,99,8.43
423,Tokur,RU,2021-04-01 22:54:41,53.1333,132.9,24.58,85,100,3.74
424,Ternate,ID,2021-04-01 22:54:41,0.8,127.4,81.46,80,99,5.91
425,Atar,MR,2021-04-01 22:54:42,20.5169,-13.0499,86.77,9,91,9.62
426,Kautokeino,NO,2021-04-01 22:54:42,69.0125,23.0412,15.58,96,100,2.75
427,Tshikapa,CD,2021-04-01 22:54:42,-6.4167,20.8,70.77,93,58,1.45
428,Porto Empedocle,IT,2021-04-01 22:54:43,37.2934,13.5264,54.0,78,2,3.56
429,Praya,CV,2021-04-01 22:50:10,14.9215,-23.5087,69.8,78,0,18.41
430,Marawi,PH,2021-04-01 22:51:28,7.9986,124.2928,71.6,91,100,0.83
431,Luderitz,NA,2021-04-01 22:54:43,-26.6481,15.1594,67.93,65,0,12.3
432,Staryy Nadym,RU,2021-04-01 22:54:43,65.6118,72.6842,21.38,97,93,5.55
433,Kandrian,PG,2021-04-01 22:54:44,-6.2167,149.55,83.68,73,51,3.2
434,Sao Filipe,CV,2021-04-01 22:54:44,14.8961,-24.4956,71.56,77,74,9.64
435,Los Llanos De Aridane,ES,2021-04-01 22:51:08,28.6585,-17.9182,64.4,72,0,8.05
436,Colesberg,ZA,2021-04-01 22:54:44,-30.72,25.0972,65.3,55,64,7.67
437,Rockland,US,2021-04-01 22:54:45,41.1668,-74.0496,44.01,57,73,14.0
438,Turayf,SA,2021-04-01 22:54:45,31.6725,38.6637,50.0,71,0,11.5
439,Balkhash,KZ,2021-04-01 22:54:45,46.844,74.9804,31.32,72,36,7.16
440,Plettenberg Bay,ZA,2021-04-01 22:54:46,-34.0527,23.3716,59.81,84,82,1.34
441,Samarai,PG,2021-04-01 22:54:46,-10.6167,150.6667,80.98,79,100,5.75
442,Port Moresby,PG,2021-04-01 22:54:46,-9.4431,147.1797,77.0,100,75,8.05
443,Port Augusta,AU,2021-04-01 22:54:46,-32.5,137.7667,75.0,63,0,4.61
444,Benidorm,ES,2021-04-01 22:54:47,38.5382,-0.131,59.0,61,11,5.46
445,Sorland,NO,2021-04-01 22:50:42,67.667,12.6934,38.91,71,100,23.4
446,Bafoulabe,ML,2021-04-01 22:51:18,13.8065,-10.8321,92.61,7,4,6.4
447,Zaragoza,ES,2021-04-01 22:54:47,41.6561,-0.8773,59.0,41,0,3.44
448,Makakilo City,US,2021-04-01 22:50:18,21.3469,-158.0858,84.2,51,20,12.66
449,Badnawar,IN,2021-04-01 22:54:48,23.0167,75.2167,66.2,27,0,3.44
450,San Buenaventura,MX,2021-04-01 22:54:48,27.0833,-101.5333,63.79,32,91,12.64
451,Jaciara,BR,2021-04-01 22:52:49,-15.9653,-54.9683,79.39,66,71,1.88
452,Ust-Tsilma,RU,2021-04-01 22:54:48,65.441,52.1498,26.78,96,99,4.43
453,Harwich,GB,2021-04-01 22:50:42,51.9419,1.2844,42.01,65,6,11.99
454,Narathiwat,TH,2021-04-01 22:54:49,6.3333,101.75,75.2,100,40,3.44
455,Puerto Del Rosario,ES,2021-04-01 22:54:49,28.5004,-13.8627,66.2,82,20,4.61
456,Kathu,TH,2021-04-01 22:51:08,7.9178,98.3332,84.99,74,40,18.41
457,Dahegam,IN,2021-04-01 22:54:49,23.1667,72.8167,80.6,39,0,4.61
458,Valparaiso,CL,2021-04-01 22:54:50,-33.0393,-71.6273,59.0,82,90,6.91
459,Kiama,AU,2021-04-01 22:54:40,-34.6833,150.8667,70.0,85,56,1.01
460,Placido De Castro,BR,2021-04-01 22:54:50,-10.3353,-67.1856,75.83,93,90,2.15
461,Skelleftea,SE,2021-04-01 22:54:50,64.7507,20.9528,37.99,65,75,10.36
462,Moranbah,AU,2021-04-01 22:54:51,-22.0016,148.0466,70.84,63,0,24.09
463,Planaltina,BR,2021-04-01 22:54:51,-15.4528,-47.6142,75.2,69,40,5.75
464,Vrangel,RU,2021-04-01 22:54:51,42.7297,133.0839,40.98,66,99,4.72
465,Nuuk,GL,2021-04-01 22:54:52,64.1835,-51.7216,33.8,100,90,40.29
466,Monrovia,LR,2021-04-01 22:54:52,6.3005,-10.7969,79.61,87,64,6.53
467,Quartucciu,IT,2021-04-01 22:54:52,39.2519,9.1794,57.0,71,0,2.3
468,Fuerte Olimpo,PY,2021-04-01 22:54:52,-21.0415,-57.8738,78.37,42,98,5.03
469,Marsaxlokk,MT,2021-04-01 22:54:53,35.8419,14.5431,59.0,94,20,6.91
470,Craig,US,2021-04-01 22:54:53,40.5153,-107.5464,64.4,10,1,10.36
471,Moerai,PF,2021-04-01 22:54:53,-22.4333,-151.3333,80.53,69,9,22.62
472,Tautira,PF,2021-04-01 22:54:54,-17.7333,-149.15,87.8,66,75,6.91
473,Mildura,AU,2021-04-01 22:54:54,-34.2,142.15,72.0,39,2,5.84
474,Okhotsk,RU,2021-04-01 22:54:54,59.3833,143.3,14.49,70,47,13.69
475,Porto-Vecchio,FR,2021-04-01 22:54:54,41.591,9.2795,55.4,93,0,4.61
476,Algiers,DZ,2021-04-01 22:54:33,36.7525,3.042,62.6,67,0,2.3
477,Taksimo,RU,2021-04-01 22:54:56,56.3444,114.8794,9.88,83,84,3.71
478,Norfolk,US,2021-04-01 22:54:56,42.1668,-71.2495,41.0,75,100,17.27
479,Burns Lake,CA,2021-04-01 22:54:57,54.2331,-125.7533,39.2,30,78,12.66
480,Kununurra,AU,2021-04-01 22:54:57,-15.7667,128.7333,75.2,83,100,1.14
481,Pallasovka,RU,2021-04-01 22:54:57,50.05,46.8833,40.1,65,1,8.99
482,Pasni,PK,2021-04-01 22:54:58,25.2631,63.471,81.7,31,0,12.19
483,Wufeng,CN,2021-04-01 22:54:58,27.45,104.8333,44.82,92,99,4.32
484,Ambilobe,MG,2021-04-01 22:54:58,-13.2,49.05,72.34,91,25,2.62
485,Kamaishi,JP,2021-04-01 22:54:58,39.2667,141.8833,42.8,75,0,4.61
486,Berlevag,NO,2021-04-01 22:54:59,70.8578,29.0864,30.4,86,100,2.33
487,Roald,NO,2021-04-01 22:54:59,62.5833,6.1333,41.0,81,40,11.5
488,San Andres,CO,2021-04-01 22:54:59,12.5847,-81.7006,86.0,70,40,12.66
489,Saint-Dizier,FR,2021-04-01 22:55:00,48.4167,5.0833,59.0,58,0,7.99
490,Aykhal,RU,2021-04-01 22:50:44,66.0,111.5,-18.15,98,100,10.78
491,Tawang,IN,2021-04-01 22:55:00,27.5833,91.8667,29.03,73,9,7.47
492,Cervo,ES,2021-04-01 22:55:01,43.6702,-7.4101,55.99,88,100,1.99
493,Kabompo,ZM,2021-04-01 22:55:01,-13.5927,24.2008,65.08,94,89,3.96
494,Aripuana,BR,2021-04-01 22:55:01,-9.1667,-60.6333,74.12,96,81,0.67
495,Balsas,BR,2021-04-01 22:51:07,-7.5325,-46.0356,75.83,89,100,3.04
496,Seymchan,RU,2021-04-01 22:55:01,62.8833,152.4333,8.19,81,41,4.34
497,Murray,US,2021-04-01 22:55:10,40.6669,-111.888,68.0,36,1,11.5
498,Bereda,ES,2021-04-01 22:55:10,43.2686,-7.5406,55.0,100,99,1.01
499,Elizabeth City,US,2021-04-01 22:55:11,36.2946,-76.2511,51.8,50,90,16.11
500,Bow Island,CA,2021-04-01 22:55:11,49.8668,-111.3684,66.2,15,100,16.11
501,Cuiluan,CN,2021-04-01 22:55:11,47.72,128.648,43.02,59,100,3.09
502,Abu Samrah,SY,2021-04-01 22:55:12,35.3029,37.1841,47.55,80,6,6.15
503,Bani Walid,LY,2021-04-01 22:50:29,31.7566,13.9942,56.88,59,0,6.31
504,Birkeland,NO,2021-04-01 22:55:12,58.3309,8.2323,41.0,75,7,2.3
505,Barvinkove,UA,2021-04-01 22:55:12,48.9097,37.0205,45.21,73,18,7.4
506,Maniwaki,CA,2021-04-01 22:55:13,46.3834,-75.966,23.0,46,100,10.36
507,Huntington,US,2021-04-01 22:54:52,38.4193,-82.4452,39.0,51,90,19.57
508,Ojinaga,MX,2021-04-01 22:55:13,29.5667,-104.4167,75.2,22,1,9.22
509,Orlik,RU,2021-04-01 22:55:13,52.5178,99.825,-5.42,96,26,2.66
510,Mocuba,MZ,2021-04-01 22:55:14,-16.8392,36.9856,63.57,90,5,2.75
511,Hay River,CA,2021-04-01 22:55:14,60.8156,-115.7999,30.2,86,100,10.36
512,Naryan-Mar,RU,2021-04-01 22:55:14,67.6713,53.087,21.43,98,99,1.16
513,Luanda,AO,2021-04-01 22:53:37,-8.8368,13.2343,80.6,78,20,4.61
514,Houston,US,2021-04-01 22:50:31,29.7633,-95.3633,72.0,19,1,5.75
515,Honiton,GB,2021-04-01 22:55:15,50.7996,-3.189,46.4,81,0,12.66
516,Erenhot,CN,2021-04-01 22:55:15,43.6475,111.9767,36.59,74,100,17.05
517,Sulangan,PH,2021-04-01 22:51:13,11.1373,123.7228,80.47,72,100,15.28
518,Wanlaweyn,SO,2021-04-01 22:55:15,2.6185,44.8938,80.13,76,51,9.33
519,Vestmanna,FO,2021-04-01 22:55:16,62.1564,-7.1664,39.2,93,22,6.91
520,Cantagalo,BR,2021-04-01 22:55:16,-21.9811,-42.3681,64.35,85,12,5.23
521,Dharchula,IN,2021-04-01 22:55:16,29.85,80.5333,53.28,19,0,8.28
522,Mosquera,CO,2021-04-01 22:55:16,4.7059,-74.2302,64.4,55,75,5.75
523,Eldorado,BR,2021-04-01 22:55:17,-23.7869,-54.2836,66.24,55,94,2.37
524,Severo-Yeniseyskiy,RU,2021-04-01 22:55:17,60.3725,93.0408,23.67,94,100,8.93
525,Yerofey Pavlovich,RU,2021-04-01 22:55:17,53.9667,121.9667,26.53,81,100,1.39
526,Giyon,ET,2021-04-01 22:55:18,8.5333,37.9833,63.93,24,65,8.41
527,Marystown,CA,2021-04-01 22:55:18,47.1666,-55.1483,35.65,90,95,6.33
528,Singleton,AU,2021-04-01 22:55:18,-32.5667,151.1833,68.0,88,44,1.01
529,Tupaciguara,BR,2021-04-01 22:55:18,-18.5922,-48.705,75.2,60,20,9.22
530,Sangar,RU,2021-04-01 22:51:42,63.9242,127.4739,18.43,95,100,3.56
531,Itoman,JP,2021-04-01 22:55:19,26.1247,127.6694,71.6,88,75,8.05
532,Omboue,GA,2021-04-01 22:55:19,-1.5746,9.2618,76.75,90,88,3.74
533,Boende,CD,2021-04-01 22:55:20,-0.2167,20.8667,70.2,93,82,0.96
